@relation deltaDiffOrientation

@attribute x1 numeric
@attribute y1 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute x3 numeric
@attribute y3 numeric
@attribute x4 numeric
@attribute y4 numeric
@attribute x5 numeric
@attribute y5 numeric
@attribute x6 numeric
@attribute y6 numeric
@attribute x7 numeric
@attribute y7 numeric
@attribute x8 numeric
@attribute y8 numeric
@attribute x9 numeric
@attribute y9 numeric
@attribute x10 numeric
@attribute y10 numeric
@attribute x11 numeric
@attribute y11 numeric
@attribute x12 numeric
@attribute y12 numeric
@attribute x13 numeric
@attribute y13 numeric
@attribute x14 numeric
@attribute y14 numeric
@attribute x15 numeric
@attribute y15 numeric
@attribute x16 numeric
@attribute y16 numeric
@attribute x17 numeric
@attribute y17 numeric
@attribute x18 numeric
@attribute y18 numeric
@attribute x19 numeric
@attribute y19 numeric
@attribute x20 numeric
@attribute y20 numeric
@attribute x21 numeric
@attribute y21 numeric
@attribute x22 numeric
@attribute y22 numeric
@attribute x23 numeric
@attribute y23 numeric
@attribute x24 numeric
@attribute y24 numeric
@attribute x25 numeric
@attribute y25 numeric
@attribute x26 numeric
@attribute y26 numeric
@attribute x27 numeric
@attribute y27 numeric
@attribute x28 numeric
@attribute y28 numeric
@attribute x29 numeric
@attribute y29 numeric
@attribute x30 numeric
@attribute y30 numeric
@attribute x31 numeric
@attribute y31 numeric
@attribute x32 numeric
@attribute y32 numeric
@attribute x33 numeric
@attribute y33 numeric
@attribute x34 numeric
@attribute y34 numeric
@attribute x35 numeric
@attribute y35 numeric
@attribute x36 numeric
@attribute y36 numeric
@attribute x37 numeric
@attribute y37 numeric
@attribute x38 numeric
@attribute y38 numeric
@attribute x39 numeric
@attribute y39 numeric
@attribute x40 numeric
@attribute y40 numeric
@attribute x41 numeric
@attribute y41 numeric
@attribute x42 numeric
@attribute y42 numeric
@attribute x43 numeric
@attribute y43 numeric
@attribute x44 numeric
@attribute y44 numeric
@attribute x45 numeric
@attribute y45 numeric
@attribute x46 numeric
@attribute y46 numeric
@attribute x47 numeric
@attribute y47 numeric
@attribute x48 numeric
@attribute y48 numeric
@attribute x49 numeric
@attribute y49 numeric
@attribute x50 numeric
@attribute y50 numeric
@attribute x51 numeric
@attribute y51 numeric
@attribute x52 numeric
@attribute y52 numeric
@attribute x53 numeric
@attribute y53 numeric
@attribute x54 numeric
@attribute y54 numeric
@attribute x55 numeric
@attribute y55 numeric
@attribute x56 numeric
@attribute y56 numeric
@attribute x57 numeric
@attribute y57 numeric
@attribute x58 numeric
@attribute y58 numeric
@attribute x59 numeric
@attribute y59 numeric
@attribute x60 numeric
@attribute y60 numeric
@attribute result {half-circle, line, sine}


@data
0,0,3,1,3,0,8,3,7,2,7,5,6,6,1,12,4,10,14,11,19,12,37,17,12,5,29,12,18,7,26,15,14,7,12,7,24,8,8,3,14,3,12,5,14,4,12,2,15,4,15,1,27,1,17,0,10,3,11,2,17,4,11,3,11,5,9,6,5,4,3,7,7,8,7,10,14,16,8,11,6,9,7,11,6,11,8,16,3,7,4,16,1,10,1,9,1,9,0,5,1,4,0,8,1,1,0,5,1,3,1,1,0,1,0,0,1,0,5,1,half-circle
0,0,1,1,2,1,1,1,3,4,2,10,2,9,5,20,6,12,7,15,17,17,21,18,25,17,31,22,25,15,17,9,19,5,21,6,18,3,19,2,19,1,17,2,23,5,31,9,16,9,12,7,10,9,11,9,22,18,10,12,8,14,4,10,5,10,6,15,2,3,4,12,2,9,3,6,2,12,1,6,2,2,0,9,1,4,10,14,6,7,4,6,0,5,1,5,1,8,0,4,1,0,1,4,0,4,2,0,0,0,0,0,1,0,1,4,1,5,1,0,half-circle
0,0,1,0,1,0,4,3,4,9,4,10,3,5,14,14,11,8,13,9,14,9,15,11,17,10,27,13,18,10,10,3,14,7,18,10,22,6,7,1,15,4,16,0,24,1,18,4,16,7,13,7,19,9,12,10,8,9,9,12,12,17,8,9,7,17,7,13,1,10,5,8,4,12,3,4,3,2,7,0,2,4,5,11,10,7,15,5,20,8,26,12,5,4,9,8,7,7,5,10,1,2,2,1,5,2,2,2,6,1,5,2,4,2,8,2,0,1,0,0,half-circle
0,0,1,0,3,2,8,11,5,6,8,11,0,8,2,7,8,15,10,13,19,16,23,18,19,9,30,21,18,10,28,7,18,3,16,5,16,2,17,2,18,2,18,1,13,0,19,3,13,2,9,3,9,5,9,4,32,25,9,13,1,5,1,2,2,3,5,8,5,10,2,7,4,3,2,6,2,7,2,9,5,7,6,11,2,8,1,7,2,8,0,5,0,3,1,4,2,9,0,4,0,1,0,2,1,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,half-circle
0,0,2,1,1,0,2,0,1,1,1,3,3,4,6,12,9,9,14,10,17,10,21,14,13,6,15,9,11,7,13,10,22,15,12,10,13,8,14,10,13,7,14,5,13,8,13,4,20,6,14,2,17,1,13,1,14,4,12,3,11,3,5,2,13,5,9,9,9,9,7,8,6,7,5,6,6,6,4,7,6,9,6,11,8,16,5,9,3,9,2,12,1,9,0,7,0,10,3,7,1,7,1,7,1,15,2,10,5,7,4,6,1,7,0,9,1,4,7,3,half-circle
0,0,3,1,4,0,7,3,10,6,21,3,14,4,10,3,13,4,13,4,25,12,9,8,8,10,9,8,12,10,13,6,10,10,27,25,14,9,13,5,12,6,11,8,9,4,4,5,7,5,3,8,5,4,7,4,17,7,18,2,18,0,15,2,19,1,13,1,12,5,12,3,10,2,10,5,5,4,12,12,9,9,15,28,9,12,10,16,4,8,4,8,3,12,1,8,1,7,1,6,1,6,3,13,1,7,1,32,1,5,1,10,1,17,1,1,1,1,27,2,half-circle
0,0,0,2,2,0,1,0,1,0,1,0,1,1,1,0,3,0,1,1,2,0,0,1,5,2,2,5,3,4,3,3,1,4,2,6,7,10,15,18,13,13,16,13,18,12,19,12,27,15,19,10,16,7,16,7,23,7,16,5,17,1,19,0,17,1,23,4,9,0,18,4,19,7,23,11,12,7,10,11,8,10,10,13,8,11,12,14,3,11,1,9,2,12,0,14,2,7,1,7,2,4,2,4,3,14,0,9,1,6,4,10,1,5,2,16,1,2,4,3,half-circle
0,0,1,0,1,0,0,1,1,4,3,7,4,8,13,9,16,9,15,14,24,23,6,7,12,5,21,14,27,13,18,8,15,4,19,4,10,8,4,3,3,2,2,2,2,2,2,1,3,0,6,1,12,0,22,2,38,9,16,3,35,8,26,9,16,8,15,11,13,13,10,13,11,15,1,9,0,15,0,9,3,10,7,24,1,7,2,14,1,8,1,3,2,8,2,7,1,5,1,2,0,2,0,6,0,0,2,0,2,0,1,1,1,0,1,2,3,7,2,1,half-circle
0,0,1,2,2,1,5,2,4,5,5,10,3,17,1,26,7,15,15,15,21,14,24,17,29,15,43,18,25,7,21,6,20,6,18,3,10,1,10,0,2,1,2,2,17,1,44,0,8,1,23,3,5,3,5,1,7,1,9,2,13,10,6,6,9,10,5,9,4,7,1,2,7,11,7,10,9,12,11,6,15,10,22,22,6,12,3,11,1,2,2,4,1,7,2,9,3,8,0,5,0,10,2,7,1,7,0,7,2,9,1,4,0,3,0,2,0,1,1,1,half-circle
0,0,1,4,1,5,2,7,7,10,14,6,17,6,22,7,34,16,22,10,20,11,18,9,18,9,25,8,19,4,18,5,17,5,23,18,17,10,16,7,18,4,16,3,19,1,15,4,10,2,10,2,17,3,19,9,4,8,4,9,4,9,5,8,4,14,0,7,11,7,19,11,23,18,16,15,11,13,5,10,4,9,4,13,1,7,2,5,1,7,3,5,0,5,0,2,0,5,1,5,1,5,0,5,1,5,0,6,0,3,1,2,0,4,2,1,2,2,1,2,half-circle
0,0,3,1,1,1,2,0,2,1,2,0,1,1,6,1,4,1,10,0,9,1,9,0,10,0,7,0,3,0,8,1,6,2,6,0,5,0,7,2,6,1,10,0,19,0,18,3,19,2,19,3,26,1,15,1,13,1,19,2,10,1,9,0,13,1,8,1,1,1,4,1,4,0,2,0,6,1,9,1,13,1,28,3,18,1,16,0,18,2,9,1,8,2,13,3,9,0,6,1,12,1,9,2,4,1,9,1,12,1,4,2,3,1,4,1,2,5,4,0,line
0,0,54,21,3,5,7,5,2,0,7,5,8,6,8,4,3,0,9,9,11,6,2,2,8,3,6,5,0,0,7,5,2,1,1,2,10,8,0,0,12,10,2,1,10,7,6,4,9,5,5,3,10,5,9,8,9,2,5,4,10,6,4,2,11,9,10,9,14,8,5,7,12,7,17,11,0,0,15,7,21,13,0,0,16,15,8,7,15,13,10,10,5,7,8,8,6,8,11,9,5,2,12,6,10,5,5,3,9,5,7,4,3,2,6,3,7,5,26,3,line
0,0,1,1,3,2,6,2,6,2,12,3,11,4,6,1,10,0,14,1,10,2,15,1,11,5,6,2,12,7,12,2,3,1,11,2,6,4,0,0,9,4,12,8,7,1,14,7,10,7,10,2,8,11,13,9,8,4,10,3,11,10,5,5,14,9,10,10,7,7,11,7,8,6,6,6,7,10,11,5,2,3,6,11,5,11,4,5,5,11,3,8,1,6,3,8,4,9,5,8,2,3,5,5,14,8,4,3,8,7,3,5,5,6,4,3,1,4,23,1,line
0,0,1,1,4,1,2,1,2,0,2,0,1,1,6,3,5,1,8,3,13,5,14,6,11,3,9,3,9,5,8,5,2,3,0,2,0,1,4,1,1,3,3,5,2,2,5,2,10,6,10,5,14,5,21,4,19,7,12,3,21,7,22,7,21,7,19,8,15,5,17,7,16,6,13,4,14,5,15,5,14,6,14,7,12,6,10,7,11,8,7,3,8,5,9,7,5,1,11,8,15,7,16,5,12,6,12,7,7,7,5,2,6,6,7,5,7,6,9,5,line
0,0,1,0,2,0,4,0,4,0,7,2,11,0,4,2,5,3,8,2,12,5,5,2,7,2,10,1,13,1,17,0,23,0,32,1,20,1,20,1,24,1,13,0,11,0,13,1,9,1,10,1,7,0,5,1,5,2,1,2,3,1,6,1,17,0,17,3,18,0,27,1,5,2,12,1,6,1,7,1,13,1,6,1,7,0,8,0,8,1,3,1,9,0,7,3,6,0,4,2,6,1,8,2,1,3,6,3,5,4,2,4,2,4,1,4,1,4,1,0,line
0,0,1,1,1,1,2,2,3,0,4,0,2,0,3,0,5,1,6,0,9,2,11,1,6,1,12,2,12,5,16,3,16,3,13,5,5,3,15,10,12,5,18,7,17,8,12,7,11,7,8,5,4,3,4,7,4,3,8,4,5,1,18,7,14,10,13,4,15,5,9,1,10,8,14,6,21,6,22,6,23,1,22,4,10,5,11,5,24,1,15,3,12,4,7,2,10,4,6,6,5,4,5,4,6,7,6,7,4,4,3,9,2,4,5,8,1,4,2,5,line
0,0,1,0,2,1,6,4,6,0,4,4,11,4,6,2,11,6,8,5,10,4,7,3,13,1,10,6,14,5,8,3,11,7,10,9,9,6,5,3,11,9,10,9,8,1,5,3,11,5,9,3,10,5,7,4,12,8,9,3,8,1,6,2,18,1,20,5,22,4,10,2,22,7,18,7,16,9,15,5,8,6,16,9,16,7,9,7,11,8,5,1,7,4,2,2,5,8,2,5,2,2,1,3,7,9,8,3,5,2,8,2,7,5,7,7,5,6,10,8,line
0,0,4,0,4,0,9,1,20,0,33,1,20,0,17,2,17,0,17,2,23,2,11,1,9,1,5,1,14,0,10,1,12,2,19,0,7,3,8,0,13,1,27,1,21,2,20,1,17,1,22,0,13,1,16,0,9,2,8,0,8,0,9,0,11,1,5,0,9,0,5,0,7,1,4,1,4,1,3,1,5,0,2,0,3,1,6,5,5,2,13,2,19,2,12,2,7,0,5,1,6,1,9,0,6,1,3,1,5,0,2,1,2,0,2,0,2,0,3,0,line
0,0,1,1,3,3,4,1,4,1,18,1,17,3,19,1,23,0,14,1,14,1,14,0,17,2,12,1,15,1,13,1,10,0,7,1,8,1,10,0,5,0,1,0,2,1,5,5,7,3,5,5,4,3,3,2,6,1,12,0,18,0,20,2,33,2,21,1,19,1,20,1,15,1,14,1,10,1,12,1,9,0,8,0,7,1,0,0,1,1,2,6,1,0,7,0,7,3,10,2,14,1,11,0,9,1,11,1,5,1,4,2,5,1,5,1,3,2,3,0,line
0,0,2,2,5,0,9,4,13,1,10,1,40,6,9,0,27,2,10,2,42,2,17,0,9,0,7,1,25,0,10,0,7,0,10,1,24,4,15,1,10,2,5,0,12,1,19,4,13,1,12,3,11,0,24,2,4,0,1,0,9,2,5,0,10,1,7,0,14,0,8,1,9,1,3,1,6,1,8,1,6,1,10,0,5,0,6,1,6,0,6,1,11,0,4,3,6,1,5,2,5,1,9,0,5,1,2,1,2,0,3,0,1,1,2,0,1,3,2,3,line
0,0,3,1,14,0,30,1,21,3,21,1,30,3,23,3,25,2,23,1,31,2,19,0,18,1,14,1,11,0,5,1,0,2,2,1,3,1,8,4,15,1,18,3,15,2,18,1,8,0,6,0,4,2,4,1,5,0,5,1,3,1,5,1,3,0,5,2,11,1,3,1,3,1,0,2,1,3,1,1,7,1,13,1,12,4,11,1,15,1,7,0,5,1,11,1,6,1,6,1,2,2,10,0,2,2,6,1,2,1,1,1,11,1,1,10,0,0,0,0,line
0,0,2,1,1,1,2,1,1,3,3,2,1,0,4,3,5,1,6,4,4,3,3,1,7,7,11,6,11,4,15,4,17,7,10,3,18,7,18,4,16,6,17,5,13,4,8,5,16,5,9,7,9,3,10,9,2,3,11,9,9,3,4,10,6,11,9,7,9,4,6,2,9,9,7,7,10,6,11,6,5,5,11,7,8,10,8,9,6,8,1,2,3,6,5,9,6,11,5,9,1,5,4,8,3,8,2,6,1,5,1,3,5,3,7,6,4,2,5,5,line
0,0,25,1,9,2,16,4,15,0,22,2,12,1,24,5,14,1,13,1,14,2,19,3,10,0,10,1,16,0,10,0,12,2,15,4,3,0,9,0,12,2,13,3,21,0,15,2,13,1,11,0,15,0,9,0,9,0,7,1,10,0,8,0,6,1,5,0,2,1,2,0,6,3,3,1,13,2,13,3,16,1,7,0,7,0,7,0,9,1,1,1,1,0,3,1,5,2,4,0,1,1,3,1,5,3,5,1,3,0,2,0,2,0,5,0,2,1,3,2,line
0,0,11,1,10,3,18,2,21,2,34,3,19,2,17,1,7,1,26,2,17,2,23,3,10,0,12,1,8,2,6,0,10,1,13,0,19,2,8,1,9,0,13,0,23,0,16,2,16,1,16,1,9,0,7,1,6,2,7,1,5,1,7,1,5,0,7,2,7,1,9,0,5,0,6,1,5,2,6,0,3,0,10,1,5,2,3,1,6,1,10,1,7,0,3,1,1,1,4,4,3,2,3,0,2,0,1,1,3,1,4,2,3,2,2,4,4,0,3,7,line
0,0,2,0,1,0,0,0,0,1,3,1,2,1,1,1,6,1,11,2,16,1,22,2,22,2,18,0,23,1,15,2,14,3,15,1,13,2,23,1,15,0,16,1,8,1,7,0,12,1,2,1,8,1,3,1,3,0,4,1,0,4,3,1,18,2,15,1,15,1,16,1,11,1,9,1,11,1,8,0,13,0,8,1,8,2,12,1,8,0,6,1,5,2,7,2,5,1,3,3,6,1,6,2,3,2,9,4,6,1,3,1,7,1,2,1,6,2,0,0,line
0,0,2,2,5,0,11,0,16,1,9,3,20,0,15,4,16,3,8,1,6,2,4,1,4,3,3,4,2,2,1,0,2,1,1,1,3,0,6,1,8,1,10,0,14,0,15,1,16,0,14,2,14,2,12,0,10,0,12,0,10,1,12,1,4,3,7,1,3,1,7,1,5,3,5,5,4,12,4,1,7,1,8,5,12,1,24,2,10,1,30,1,16,4,14,4,13,1,13,5,10,1,10,4,6,1,7,0,11,2,3,1,2,0,4,1,4,2,3,1,line
0,0,1,0,5,0,10,0,21,0,13,0,22,0,15,1,14,1,19,5,14,3,15,0,20,0,16,1,14,0,19,1,15,3,7,1,10,0,4,0,6,1,3,1,7,2,4,1,9,3,3,1,5,2,15,2,13,1,9,1,12,0,3,0,10,0,7,0,8,1,14,1,13,0,6,1,8,1,3,1,2,0,2,1,4,0,4,1,7,3,5,1,4,2,4,1,8,1,1,3,3,0,1,2,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,line
0,0,34,13,5,1,10,3,8,11,10,3,14,3,11,3,11,7,10,11,8,6,7,9,9,5,17,8,3,2,7,5,5,3,3,2,7,6,8,4,6,6,9,8,7,6,4,1,10,4,9,7,8,5,8,5,6,8,4,4,7,5,9,8,3,12,10,10,6,3,5,11,7,13,7,4,2,7,4,4,7,5,3,10,1,6,1,11,3,11,4,9,2,11,6,2,3,4,3,1,3,6,8,1,6,4,6,3,6,0,5,2,10,9,12,3,5,4,29,5,line
0,0,11,2,14,2,17,2,18,0,20,2,15,1,14,2,13,1,14,1,20,2,11,2,10,0,22,0,9,2,8,4,6,2,4,0,4,5,9,1,13,2,20,2,9,2,12,0,24,1,13,1,7,1,21,1,8,0,8,0,10,1,6,1,14,0,6,0,5,1,5,0,7,1,6,2,2,3,6,3,5,4,4,1,3,3,1,0,5,0,9,2,9,0,9,1,7,0,17,0,7,1,4,2,12,3,9,0,5,1,8,0,4,0,3,1,11,3,6,3,line
0,0,3,0,10,2,8,0,15,1,22,1,21,1,31,1,21,0,32,2,16,2,10,1,10,3,10,1,12,4,11,0,12,3,13,2,33,0,26,1,22,0,17,1,19,1,10,1,7,0,7,0,5,0,6,1,5,1,5,2,4,2,1,3,1,1,7,0,16,1,16,3,17,2,17,3,9,1,7,1,9,2,10,2,8,0,11,0,7,4,9,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,line
0,0,3,1,1,2,3,1,1,3,3,0,1,3,3,1,2,2,4,0,3,2,8,2,1,5,6,1,5,4,5,1,5,2,2,1,6,2,4,6,7,2,3,6,5,2,1,1,5,5,4,5,7,2,7,6,6,2,10,7,6,4,3,2,6,5,7,5,4,4,7,5,7,5,4,4,5,2,3,8,7,7,7,2,7,7,4,2,6,3,6,5,5,7,2,3,8,6,6,4,4,4,3,4,4,8,4,1,5,6,5,6,5,9,10,16,5,6,5,8,line
0,0,4,1,1,2,17,1,15,6,16,2,13,0,20,2,19,0,12,2,19,0,12,1,13,1,14,1,9,2,11,3,5,0,7,0,8,1,6,1,13,3,5,3,6,2,19,1,21,2,20,1,23,2,13,1,17,0,9,0,9,0,12,2,8,1,6,1,9,1,6,0,5,0,5,1,5,1,5,1,10,2,3,2,4,3,4,3,8,0,12,0,2,0,13,0,24,2,14,1,13,0,7,1,9,0,6,3,4,1,8,1,8,3,3,2,6,2,14,4,line
0,0,1,1,2,1,3,0,5,1,3,0,3,0,4,1,5,0,4,0,4,2,9,2,9,2,13,0,7,0,20,0,11,1,9,2,9,1,12,1,6,2,9,2,7,0,15,1,26,2,13,0,15,1,14,0,20,1,11,0,9,0,16,0,10,1,6,0,5,0,6,3,3,1,3,0,3,1,6,4,2,0,3,5,9,2,11,3,14,3,14,2,8,0,4,1,5,1,8,2,10,1,8,1,2,0,6,0,5,0,7,0,8,7,4,1,12,9,2,7,line
0,0,2,1,7,0,4,0,23,3,18,1,18,2,24,1,13,0,14,2,17,0,13,0,18,1,10,2,17,2,10,1,10,0,15,4,12,2,11,1,9,3,15,0,15,3,18,1,17,1,18,0,6,0,12,0,8,2,9,1,12,0,5,1,7,0,8,2,4,1,0,3,2,1,2,4,1,1,4,3,6,3,7,4,11,0,11,0,11,1,5,1,4,2,6,2,7,0,6,1,11,0,8,2,10,6,6,3,5,5,8,1,0,0,0,0,0,0,0,0,line
0,0,4,8,2,2,7,6,1,4,3,6,4,1,2,1,2,2,3,0,1,3,4,4,2,3,2,2,1,7,1,5,1,4,2,33,1,3,1,8,1,5,2,5,2,1,2,4,1,1,1,8,1,2,1,4,1,6,2,2,1,2,1,2,1,12,0,5,1,1,1,11,1,3,2,2,1,17,1,11,1,5,1,6,2,6,2,8,1,9,2,3,1,6,1,5,2,6,1,25,1,17,0,1,1,11,1,4,1,2,2,0,3,3,2,1,16,5,14,7,line
0,0,2,1,6,1,29,3,18,1,24,0,14,0,12,1,23,1,16,0,20,0,13,3,10,0,9,2,3,1,3,1,5,1,11,2,4,2,4,1,9,0,12,2,16,1,18,0,30,2,11,0,11,0,9,0,8,4,7,1,8,1,13,1,9,3,7,2,6,1,3,2,1,0,3,2,5,2,8,3,16,3,10,1,9,1,7,1,11,1,8,1,9,0,8,2,10,1,0,1,8,1,6,1,9,3,1,2,6,3,0,0,0,0,0,0,0,0,0,0,line
0,0,5,6,3,4,1,4,2,13,1,7,4,0,1,18,1,4,2,3,1,4,4,11,1,7,1,11,2,5,1,7,3,9,1,10,3,8,1,3,2,4,2,5,2,8,1,5,2,5,4,3,0,9,1,3,0,4,0,5,1,3,0,2,0,5,3,4,1,5,0,5,0,3,0,5,0,5,0,7,2,9,2,2,0,6,2,8,2,3,0,3,0,6,1,5,1,3,1,4,1,6,0,3,1,3,3,3,3,3,3,2,3,3,5,4,2,3,65,4,line
0,0,4,2,15,1,25,0,19,1,18,2,28,1,13,2,14,0,12,1,19,0,16,2,5,0,8,1,8,2,7,0,7,0,9,1,19,3,13,1,18,3,14,3,9,1,12,2,19,6,15,2,16,1,20,1,14,2,13,0,4,0,1,0,4,2,2,2,3,1,10,0,21,2,15,0,13,2,17,0,9,0,15,0,7,2,9,3,3,0,3,1,11,0,11,1,0,3,5,1,6,4,3,0,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,line
0,0,1,3,2,13,0,5,0,8,1,5,2,5,1,4,1,6,0,4,0,5,2,6,1,8,0,0,1,5,2,6,0,6,1,6,1,4,2,4,3,4,0,1,0,6,0,3,1,5,1,1,1,3,1,6,1,2,2,3,1,2,3,2,1,6,2,6,1,10,1,1,2,4,0,4,1,5,1,4,0,4,1,3,0,8,0,4,2,2,1,4,1,3,2,0,0,0,2,2,0,0,0,4,0,0,0,2,0,3,2,3,1,2,1,1,26,1,25,1,line
0,0,1,1,2,0,2,1,5,2,22,0,23,2,27,0,25,2,20,1,19,0,17,1,12,2,14,1,8,0,2,0,1,0,2,3,6,2,9,0,14,0,29,0,41,6,22,0,17,1,17,0,11,1,9,0,10,2,1,2,1,1,1,1,7,0,9,0,15,1,27,1,13,3,12,0,11,1,9,1,9,2,11,1,7,0,7,0,1,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,line
0,0,1,1,1,55,4,4,1,4,1,1,3,7,4,4,2,6,2,4,1,8,1,11,2,6,1,5,2,2,0,3,1,3,3,1,1,1,2,7,0,1,1,4,1,5,1,7,1,2,2,5,0,3,2,10,3,6,1,4,1,1,2,7,1,7,3,3,8,14,4,3,2,5,0,3,1,2,1,6,2,0,0,7,0,1,1,4,0,1,0,2,1,2,0,2,0,1,1,2,1,3,1,1,12,5,12,0,19,237,0,0,0,0,0,0,65,9,65,9,line
0,0,2,2,1,0,3,7,1,0,1,1,1,4,1,3,1,6,3,4,1,2,1,2,1,2,2,19,1,10,1,14,2,12,1,4,1,7,0,6,2,6,2,2,2,8,1,3,2,6,1,4,4,21,1,0,5,6,5,10,2,6,4,1,2,5,3,1,1,7,1,6,3,7,1,2,1,4,1,2,1,5,3,5,1,4,1,2,1,6,1,5,1,3,1,3,3,6,1,10,3,5,2,3,0,5,3,2,1,3,1,5,2,3,0,2,1,8,24,0,line
0,0,1,1,1,2,1,0,1,9,1,7,1,1,1,6,2,1,1,6,2,9,3,1,2,3,1,6,1,2,1,9,1,7,2,1,2,10,1,2,2,7,1,4,2,2,4,7,2,11,4,3,3,9,1,1,1,3,1,9,0,14,1,9,1,7,3,6,1,4,0,5,0,5,1,4,0,6,1,7,1,1,3,8,0,6,2,4,1,3,1,7,3,7,2,1,2,0,3,2,1,1,3,6,2,2,0,1,1,2,1,3,1,0,0,3,9,4,9,3,line
0,0,2,0,1,1,3,0,3,3,11,1,24,0,18,1,18,2,24,2,14,1,12,0,12,0,16,0,11,0,10,1,11,2,5,0,4,1,7,2,10,1,4,1,4,2,6,3,10,3,32,1,12,2,10,1,11,0,17,1,11,2,8,2,10,0,11,0,10,2,10,1,10,1,20,5,13,2,11,2,20,3,16,3,13,1,11,1,7,2,9,1,2,2,3,2,3,1,2,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,line
0,0,2,1,4,1,3,0,5,0,7,0,4,1,7,0,6,0,7,2,5,1,9,1,8,1,4,3,4,2,3,1,3,0,2,2,2,1,5,1,5,3,9,2,10,2,12,0,16,4,16,2,17,4,15,1,11,1,14,1,6,0,4,1,8,1,10,3,9,1,14,3,14,3,11,4,8,0,13,2,13,1,14,2,13,0,12,0,21,1,12,1,13,3,10,1,11,1,9,0,8,1,23,1,9,1,6,0,3,2,3,0,21,4,11,0,8,2,3,2,line
0,0,1,1,2,1,1,1,4,1,16,3,6,2,13,2,8,0,14,1,5,1,8,1,4,2,6,1,6,0,7,0,10,1,8,1,12,0,11,1,13,5,11,0,20,1,11,1,7,0,10,1,13,2,5,1,7,2,3,2,5,2,1,1,4,1,14,3,16,2,6,2,20,6,11,1,14,3,12,0,14,1,14,1,29,3,11,1,7,2,17,2,11,1,8,1,11,0,4,1,15,1,8,2,5,2,3,11,7,1,14,2,14,0,14,2,9,2,14,6,line
0,0,3,0,3,1,2,1,1,0,4,0,3,2,1,1,4,1,7,1,4,0,5,0,7,3,9,2,8,2,5,0,3,1,6,1,1,2,5,1,2,0,2,0,5,3,4,2,2,1,5,0,9,1,13,2,5,2,12,5,8,1,6,2,4,2,5,2,8,3,9,1,10,1,10,2,11,1,15,0,14,2,14,4,11,2,21,9,13,2,13,2,20,2,12,2,10,2,12,1,14,3,21,2,13,0,12,0,11,2,10,1,9,1,9,2,7,2,5,2,line
0,0,2,0,1,0,2,0,1,1,2,2,2,0,1,2,2,3,2,1,3,1,3,0,5,0,9,3,8,0,9,0,13,0,7,4,4,0,2,1,12,1,5,3,6,0,8,0,5,1,2,1,4,3,9,2,9,1,106,28,134,27,21,2,16,4,13,1,13,5,13,3,14,4,16,0,16,2,15,1,17,2,20,3,12,2,6,1,10,0,12,5,16,3,14,2,18,3,15,4,13,6,13,6,7,1,6,3,9,3,4,2,3,1,3,1,4,1,9,0,line
0,0,1,7,2,4,1,2,1,5,2,3,3,1,2,8,0,2,0,5,0,2,0,8,0,9,0,2,0,3,1,2,1,1,1,0,1,3,1,3,1,1,0,2,2,4,0,2,1,2,1,5,0,3,0,2,2,5,1,5,1,3,2,6,2,1,1,4,1,2,1,6,0,5,1,2,1,8,1,2,0,3,0,4,2,1,1,3,1,6,1,4,3,4,1,0,3,5,0,7,1,6,1,1,0,1,2,6,0,3,2,2,0,4,1,4,1,1,1,1,line
0,0,13,1,6,0,13,0,29,99,44,98,5,1,7,0,53,97,73,94,9,1,10,1,16,0,4,2,2,0,3,0,1,0,4,3,1,2,3,1,12,1,11,1,18,0,15,2,12,3,9,3,14,2,9,2,14,3,15,1,12,1,10,1,7,1,9,2,7,1,9,0,11,1,5,1,7,1,11,1,11,1,5,1,4,1,4,1,6,1,8,1,7,0,6,0,6,0,7,0,3,0,7,1,4,3,4,1,5,0,12,0,7,0,3,0,10,0,10,1,line
0,0,2,0,3,0,2,0,6,0,4,2,4,0,10,1,3,1,3,3,6,0,5,2,7,1,7,2,5,4,11,2,9,2,6,1,9,3,7,2,8,3,3,1,8,5,7,2,9,0,12,6,9,3,7,0,7,3,6,4,6,2,8,5,7,1,13,6,7,2,5,6,8,2,8,8,8,3,13,10,8,4,9,3,8,5,7,4,8,5,8,4,4,3,4,5,4,3,5,2,4,5,2,1,6,6,4,3,3,4,6,9,3,4,2,16,17,18,9,8,line
0,0,4,1,2,0,3,1,3,3,2,1,4,1,2,1,4,0,4,5,4,4,6,1,7,1,6,3,7,3,6,1,2,7,7,4,5,3,4,5,5,2,4,4,3,3,9,8,2,4,5,4,5,4,5,2,2,6,3,4,5,5,5,3,2,5,6,7,4,3,2,2,5,3,7,7,4,4,4,5,5,4,3,4,6,6,6,3,2,5,3,6,6,10,5,5,4,7,3,6,7,9,4,6,2,6,3,12,10,19,6,10,6,5,5,4,11,13,4,3,line
